15,0.5,10,0.1,193.0965963,168.8081832,301.78,49.29636498
15,0.5,10,0.3,798.7144382,507.0885518,521.82,75.16560118
15,0.5,10,0.5,2377.922391,1309.429275,711.86,129.709369
15,0.5,25,0.1,79.73059785,77.39038079,478.14,25.68268678
15,0.5,25,0.3,411.5239112,355.9400626,685.9,77.85043352
15,0.5,25,0.5,1682.071371,937.0498542,2211.98,104.1668834
15,0.5,40,0.1,202.3521437,332.6523311,287.34,36.64456849
15,0.5,40,0.3,658.5216735,849.0721272,52.22,17.54114021
15,0.5,40,0.5,2110.807595,1607.66671,92.8,67.51266548
15,0.6,10,0.1,68.75710364,57.04558268,241.76,27.86220379
15,0.6,10,0.3,327.0319723,242.2971894,1771.14,143.3708492
15,0.6,10,0.5,1148.622942,688.5728054,535.32,77.24129466
15,0.6,25,0.1,38.86795285,41.93757896,402.44,29.65343825
15,0.6,25,0.3,160.2463566,155.4014149,528.94,58.29182104
15,0.6,25,0.5,736.9074457,505.8314476,1894.66,110.2447477
15,0.6,40,0.1,67.81642404,83.59512329,242.28,28.21491804
15,0.6,40,0.3,253.1685988,336.8690086,40.22,8.285626108
15,0.6,40,0.5,929.2145385,1001.327305,54.7,18.16837912
15,0.7,10,0.1,31.87096512,33.79351513,193.76,20.78803502
15,0.7,10,0.3,128.207602,95.68375363,1443.18,101.0864363
15,0.7,10,0.5,512.8633122,392.3819721,428.52,54.58250269
15,0.7,25,0.1,19.22304059,23.83551996,331.38,23.54900423
15,0.7,25,0.3,65.56369142,79.93118858,394.82,21.44732151
15,0.7,25,0.5,257.9830268,265.7714116,505.38,62.76587927
15,0.7,40,0.1,33.31871095,28.50971293,203.08,20.85362319
15,0.7,40,0.3,113.6430439,121.4370344,32.36,6.656605742
15,0.7,40,0.5,378.315908,553.654628,40.88,8.37529701
20,0.5,10,0.1,81.89954606,105.3141192,196.56,24.91357863
20,0.5,10,0.3,317.7959063,321.0483665,1477.64,151.6491688
20,0.5,10,0.5,1029.4494,803.4359377,429.02,61.50528107
20,0.5,25,0.1,36.32130989,46.93037087,333.04,27.43133974
20,0.5,25,0.3,138.7954835,162.829417,439.24,57.96259483
20,0.5,25,0.5,530.0763081,573.0892445,559.78,74.8334925
20,0.5,40,0.1,28.86028497,17.50065846,298.98,41.01779614
20,0.5,40,0.3,86.60865895,71.94451202,221.38,28.17437843
20,0.5,40,0.5,379.6489148,377.6436804,40.78,8.861805685
20,0.6,10,0.1,46.33367779,69.14296169,167.36,21.83278269
20,0.6,10,0.3,167.1712466,204.249743,1228.6,116.6963581
20,0.6,10,0.5,544.0529719,514.0681143,346.36,45.8095012
20,0.6,25,0.1,19.51817172,26.02708856,287.16,26.84724194
20,0.6,25,0.3,69.058886,104.1128251,338.02,25.398811
20,0.6,25,0.5,257.0763258,278.9755503,437.34,58.13350497
20,0.6,40,0.1,19.20903129,9.700305282,246.92,33.40229932
20,0.6,40,0.3,44.06539892,33.26604742,186.18,18.48100647
20,0.6,40,0.5,175.4704229,153.5543664,32.74,7.418382573
20,0.7,10,0.1,23.27861281,25.13629305,143.54,14.53438681
20,0.7,10,0.3,88.11773918,102.7607005,1031.3,87.26998338
20,0.7,10,0.5,282.5357176,296.4632823,286.34,36.86277797
20,0.7,25,0.1,10.71828107,10.42622844,235.66,23.02225879
20,0.7,25,0.3,33.0889653,45.93816282,280.12,27.52427292
20,0.7,25,0.5,127.5780309,124.04546,336.56,42.2014976
20,0.7,40,0.1,14.28608732,6.616758512,194.32,29.3144606
20,0.7,40,0.3,27.85596193,17.18068389,239.04,35.48518564
20,0.7,40,0.5,91.76089879,67.68589259,25.1,6.410148204
25,0.5,10,0.1,20.25131632,11.38951881,137.56,17.21297185
25,0.5,10,0.3,79.45981766,62.86868751,1056.08,89.02827416
25,0.5,10,0.5,303.2674051,225.6639441,287.06,38.05964267
25,0.5,25,0.1,11.6891747,6.772564024,249.62,23.71909779
25,0.5,25,0.3,29.64104619,17.29965985,291.28,27.22942526
25,0.5,25,0.5,130.3894835,81.890775,376.14,51.98423222
25,0.5,40,0.1,19.26174451,9.462419502,216.12,27.32225467
25,0.5,40,0.3,38.33027019,21.39437751,162.68,17.40165509
25,0.5,40,0.5,115.8098802,69.60553058,29.46,7.749090269
25,0.6,10,0.1,13.85941865,7.38255913,117.8,13.5838139
25,0.6,10,0.3,49.07563874,33.57284394,147.36,18.11050524
25,0.6,10,0.5,154.5973879,130.6463832,1069.64,88.35989135
25,0.6,25,0.1,7.779926016,4.553448824,215.54,21.78275465
25,0.6,25,0.3,17.56506085,10.06749492,251.24,21.54025069
25,0.6,25,0.5,71.61398723,43.64513769,295.8,32.44503044
25,0.6,40,0.1,14.89542592,7.188658512,176.96,23.02430021
25,0.6,40,0.3,27.04920766,13.82979495,216.72,27.71933621
25,0.6,40,0.5,79.21709534,36.03248242,25.02,7.120365159
25,0.7,10,0.1,8.562784493,5.192573193,103.08,13.23607192
25,0.7,10,0.3,28.97342667,16.98772716,756.52,54.54071507
25,0.7,10,0.5,87.25244925,69.22313694,896.3,70.66944177
25,0.7,25,0.1,5.303772465,3.544458074,180.26,17.29949132
25,0.7,25,0.3,11.58326883,5.771926709,212.98,20.15885909
25,0.7,25,0.5,40.07333958,20.18979891,257.24,24.99324709
25,0.7,40,0.1,11.29935128,4.706110949,144,19.01367929
25,0.7,40,0.3,21.2577099,11.00889058,176.3,23.17088691
25,0.7,40,0.5,49.46510114,32.8638056,221.62,28.29479811
